dbid	graphid	dburl	wiki_url	img_url	name	youtubeId
2456	8024	http://dbpedia.org/resource/The_Fly_II	https://en.wikipedia.org/wiki/The_Fly_II	https://upload.wikimedia.org/wikipedia/en/1/11/Fly2Poster.JPG	Fly II, The (1989)	-yS6E2EXlnI
2457	8025	http://dbpedia.org/resource/Running_Scared_(1986_film)	https://en.wikipedia.org/wiki/Running_Scared_(1986_film)	https://upload.wikimedia.org/wikipedia/en/4/4f/Runningscaredposter.jpg	Running Scared (1986)	INwvXCwLJ8s
2458	8026	http://dbpedia.org/resource/Armed_and_Dangerous_(film)	https://en.wikipedia.org/wiki/Armed_and_Dangerous_(1986_film)	https://upload.wikimedia.org/wikipedia/en/3/39/Armed_and_dangerous.jpg	Armed and Dangerous (1986)	jfTI5jgm__s
2459	8027	http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_(2003_film)	https://en.wikipedia.org/wiki/The_Texas_Chainsaw_Massacre_(2003_film)	https://upload.wikimedia.org/wikipedia/en/2/20/Texas_chainsaw_massacre.jpg	Texas Chainsaw Massacre, The (1974)	eY4ldz615FA
2460	8028	http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_2	https://en.wikipedia.org/wiki/The_Texas_Chainsaw_Massacre_2	https://upload.wikimedia.org/wikipedia/en/2/23/Texas_chainsaw_massacre_2_poster.jpg	Texas Chainsaw Massacre 2, The (1986)	xUyEaYxTI2U
2461	8029	http://dbpedia.org/resource/Leatherface:_The_Texas_Chainsaw_Massacre_III	https://en.wikipedia.org/wiki/Leatherface:_The_Texas_Chainsaw_Massacre_III	https://upload.wikimedia.org/wikipedia/en/0/04/TCM3.jpg	Leatherface: Texas Chainsaw Massacre III (1990)	cA1sYGMdsn8
2462	8030	http://dbpedia.org/resource/The_Return_of_the_Texas_Chainsaw_Massacre	https://en.wikipedia.org/wiki/The_Return_of_the_Texas_Chainsaw_Massacre	https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Texas_Chainsaw_Massacre_-_The_Next_Generation_%281995%29_poster.jpg/220px-Texas_Chainsaw_Massacre_-_The_Next_Generation_%281995%29_poster.jpg	Return of the Texas Chainsaw Massacre, The (1994)	Uya-iE-9EwE
2463	8031	http://dbpedia.org/resource/Ruthless_People	https://en.wikipedia.org/wiki/Ruthless_People	https://upload.wikimedia.org/wikipedia/en/3/3a/Ruthless_people_poster.jpg	Ruthless People (1986)	WXQesfEZ1wo
2464	8032	http://dbpedia.org/resource/Trick_or_Treat_(1986_film)	https://en.wikipedia.org/wiki/Trick_or_Treat_(1986_film)	https://upload.wikimedia.org/wikipedia/en/4/45/Trick_or_Treat_%281986_film%29_Poster.png	Trick or Treat (1986)	NHttc38S6kM
2465	8033	http://dbpedia.org/resource/Deadly_Friend	https://en.wikipedia.org/wiki/Deadly_Friend	https://upload.wikimedia.org/wikipedia/en/2/2b/Deadly_friend_movie_poster.jpg	Deadly Friend (1986)	ZQj2GKwKp5w
2466	8034	http://dbpedia.org/resource/Belizaire_the_Cajun	https://en.wikipedia.org/wiki/Belizaire_the_Cajun	https://upload.wikimedia.org/wikipedia/commons/0/03/Belizaire_Der_Cajun_Filmplakat.jpg	Belizaire the Cajun (1986)	6njbHjbb5CU
2467	8035	http://dbpedia.org/resource/Name_of_the_Rose_(2003_film)	https://en.wikipedia.org/wiki/The_Name_of_the_Rose_(film)	https://upload.wikimedia.org/wikipedia/en/c/c4/Name_of_rose_movieposter.jpg	Name of the Rose, The (1986)	7-yYJgpQ-CE
2468	8036	http://dbpedia.org/resource/Jumpin'_Jack_Flash_(film)	https://en.wikipedia.org/wiki/Jumpin'_Jack_Flash_(film)	https://upload.wikimedia.org/wikipedia/en/b/bb/Jumpin_jack_flash.jpg	Jumpin' Jack Flash (1986)	CmOhsMEnGOQ
2469	8037	http://dbpedia.org/resource/Peggy_Sue_Got_Married	https://en.wikipedia.org/wiki/Peggy_Sue_Got_Married	https://upload.wikimedia.org/wikipedia/en/d/d4/Peggy_Sue_Got_Married.jpg	Peggy Sue Got Married (1986)	joT1q31AuxA
2470	8038	http://dbpedia.org/resource/%22Crocodile%22_Dundee	https://en.wikipedia.org/wiki/%22Crocodile%22_Dundee	https://upload.wikimedia.org/wikipedia/en/a/a6/Crocodile_Dundee_original_Australian_New_Zealand_poster.jpg	Crocodile Dundee (1986)	rijQ5oBFlO0
2471	8039	http://dbpedia.org/resource/%22Crocodile%22_Dundee_II	https://en.wikipedia.org/wiki/%22Crocodile%22_Dundee_II	https://upload.wikimedia.org/wikipedia/en/6/68/Crocodile_dundee_ii_ver2.jpg	Crocodile Dundee II (1988)	TasJkzP4BTY
2472	8040	http://dbpedia.org/resource/Tough_Guys	https://en.wikipedia.org/wiki/Tough_Guys	https://upload.wikimedia.org/wikipedia/en/2/25/Tough_guys.jpg	Tough Guys (1986)	QerGDkBDFWQ
2474	8041	http://dbpedia.org/resource/The_Color_of_Money	https://en.wikipedia.org/wiki/The_Color_of_Money	https://upload.wikimedia.org/wikipedia/en/a/a9/The_Color_Of_Money.jpg	Color of Money, The (1986)	k7gmrKAFshE
2475	8042	http://dbpedia.org/resource/52_Pick-Up	https://en.wikipedia.org/wiki/52_Pick-Up	https://upload.wikimedia.org/wikipedia/en/3/30/52_Pick-Up.jpg	52 Pick-Up (1986)	TPFNUoRF32Q
2476	8043	http://dbpedia.org/resource/Heartbreak_Ridge	https://en.wikipedia.org/wiki/Heartbreak_Ridge	https://upload.wikimedia.org/wikipedia/en/8/83/HeartbreakRidgemovieposter86.jpg	Heartbreak Ridge (1986)	ZOo4ir1MtoI
2477	8044	http://dbpedia.org/resource/Firewalker_(film)	https://en.wikipedia.org/wiki/Firewalker_(film)	https://upload.wikimedia.org/wikipedia/en/f/f6/Firewalkerposter.jpg	Firewalker (1986)	wLQoGdpXGaQ
2478	8045	http://dbpedia.org/resource/%25C2%25A1Three_Amigos!	https://en.wikipedia.org/wiki/Three_Amigos	https://upload.wikimedia.org/wikipedia/en/8/87/Three_amigos_ver2.jpg	Three Amigos! (1986)	WUTl8DSYUQA
2479	8046	http://dbpedia.org/resource/Gloria_(1980_film)	https://en.wikipedia.org/wiki/Gloria_(1980_film)	https://upload.wikimedia.org/wikipedia/en/7/78/Gloria_1980_movie_poster.jpg	Gloria (1999)	hld5iJyUJ4s
2481	8047	http://dbpedia.org/resource/My_Name_Is_Joe	https://en.wikipedia.org/wiki/My_Name_Is_Joe	https://upload.wikimedia.org/wikipedia/en/a/af/My_name_is_Joe.png	My Name Is Joe (1998)	Vog33PwornI
2482	8048	http://dbpedia.org/resource/Still_Crazy	https://en.wikipedia.org/wiki/Still_Crazy	https://upload.wikimedia.org/wikipedia/en/e/ef/Still_Crazy_poster.jpg	Still Crazy (1998)	1SJTrFYLQKE
2485	8049	http://dbpedia.org/resource/She's_All_That	https://en.wikipedia.org/wiki/She's_All_That	https://upload.wikimedia.org/wikipedia/en/5/5d/Shes_All_That.jpg	She's All That (1999)	aSh6LSRGQLE
2486	8050	http://dbpedia.org/resource/The_24_Hour_Woman	https://en.wikipedia.org/wiki/The_24_Hour_Woman	https://upload.wikimedia.org/wikipedia/en/4/48/24_Hour_Woman.jpg	24-hour Woman (1998)	rpDFEFXQE7M
2487	8051	http://dbpedia.org/resource/Blood,_Guts,_Bullets_and_Octane	https://en.wikipedia.org/wiki/Blood,_Guts,_Bullets_and_Octane	https://upload.wikimedia.org/wikipedia/en/7/73/BloodGutsBulletsandOctane.jpg	Blood, Guts, Bullets and Octane (1998)	263lRPYsejs
2488	8052	http://dbpedia.org/resource/Peeping_Tom_(film)	https://en.wikipedia.org/wiki/Peeping_Tom_(1960_film)	https://upload.wikimedia.org/wikipedia/en/e/e7/Peepingtomposter.jpg	Peeping Tom (1960)	cd59DT2nPWQ
2490	8053	http://dbpedia.org/resource/Payback_(1999_film)	https://en.wikipedia.org/wiki/Payback_(1999_film)	https://upload.wikimedia.org/wikipedia/en/3/31/PaybackPoster.jpg	Payback (1999)	n_aXrHNqQro
2491	8054	http://dbpedia.org/resource/Simply_Irresistible_(film)	https://en.wikipedia.org/wiki/Simply_Irresistible_(film)	https://upload.wikimedia.org/wikipedia/en/e/ed/Simply_irresistible.jpg	Simply Irresistible (1999)	MqV-bMYRZMw
2492	8055	http://dbpedia.org/resource/20_Dates	https://en.wikipedia.org/wiki/20_Dates	https://upload.wikimedia.org/wikipedia/en/a/aa/20_Dates_DVD_cover.jpg	20 Dates (1998)	mSYRStcl1uo
2494	8056	http://dbpedia.org/resource/Last_Days_(2005_film)	https://en.wikipedia.org/wiki/Last_Days_(2005_film)	https://upload.wikimedia.org/wikipedia/en/e/e8/Lastdaysposter.jpg	Last Days, The (1998)	9UlBo3GFgWY
2496	8057	http://dbpedia.org/resource/Blast_from_the_Past_(film)	https://en.wikipedia.org/wiki/Blast_from_the_Past_(film)	https://upload.wikimedia.org/wikipedia/en/7/7e/BlastFromThePast.jpg	Blast from the Past (1999)	AhMQOb0tEmI
2497	8058	http://dbpedia.org/resource/Message_in_a_Bottle_(film)	https://en.wikipedia.org/wiki/Message_in_a_Bottle_(film)	https://upload.wikimedia.org/wikipedia/en/9/9e/Message_in_a_bottle_film_poster.jpg	Message in a Bottle (1999)	0wCokmQ3wAA
2498	8059	http://dbpedia.org/resource/My_Favorite_Martian_(film)	https://en.wikipedia.org/wiki/My_Favorite_Martian_(film)	https://upload.wikimedia.org/wikipedia/en/f/fd/My_Favorite_Martian_final_poster.jpg	My Favorite Martian (1999)	VXZ-b-ZB7Rw
2500	8060	http://dbpedia.org/resource/Jawbreaker_(film)	https://en.wikipedia.org/wiki/Jawbreaker_(film)	https://upload.wikimedia.org/wikipedia/en/6/6e/JawbreakerPoster.jpg	Jawbreaker (1999)	jB5Z9Fz7Spc
2501	8061	http://dbpedia.org/resource/October_Sky	https://en.wikipedia.org/wiki/October_Sky	https://upload.wikimedia.org/wikipedia/en/7/73/October_sky_poster.jpg	October Sky (1999)	4cmMukCFyd8
2502	8062	http://dbpedia.org/resource/Office_Space	https://en.wikipedia.org/wiki/Office_Space	https://upload.wikimedia.org/wikipedia/en/8/8e/Office_space_poster.jpg	Office Space (1999)	G_wiXgRWrIU
2504	8063	http://dbpedia.org/resource/200_Cigarettes	https://en.wikipedia.org/wiki/200_Cigarettes	https://upload.wikimedia.org/wikipedia/en/1/1d/Two_hundred_cigarettes.jpg	200 Cigarettes (1999)	-ieEszV3TAU
2505	8064	http://dbpedia.org/resource/8mm_(film)	https://en.wikipedia.org/wiki/8mm_(film)	https://upload.wikimedia.org/wikipedia/en/b/bc/8mm-film-poster.jpg	8MM (1999)	4ieIRWKlO1s
2506	8065	http://dbpedia.org/resource/The_Other_Sister	https://en.wikipedia.org/wiki/The_Other_Sister	https://upload.wikimedia.org/wikipedia/en/b/b0/Other_sister_poster.jpg	Other Sister, The (1999)	mslJnkh5Pnw
2507	8066	http://dbpedia.org/resource/Breakfast_of_Champions_(film)	https://en.wikipedia.org/wiki/Breakfast_of_Champions_(film)	https://upload.wikimedia.org/wikipedia/en/0/0b/Breakfast_of_Champions_%28film%29.jpg	Breakfast of Champions (1999)	V7KcWmWL6_Q
2509	8067	http://dbpedia.org/resource/Eight_Days_a_Week_(film)	https://en.wikipedia.org/wiki/Eight_Days_a_Week_(film)	https://upload.wikimedia.org/wikipedia/en/2/24/Eight_Days_a_Week_Poster.jpg	Eight Days a Week (1997)	QVSEsQLZGLo
2510	8068	http://dbpedia.org/resource/Just_the_Ticket	https://en.wikipedia.org/wiki/Just_the_Ticket	https://upload.wikimedia.org/wikipedia/en/1/16/Just_the_Ticket.jpg	Just the Ticket (1999)	9d7S5mUIBMk
2511	8069	http://dbpedia.org/resource/The_Long_Goodbye_(film)	https://en.wikipedia.org/wiki/The_Long_Goodbye_(film)	https://upload.wikimedia.org/wikipedia/en/8/80/Longposter.jpg	Long Goodbye, The (1973)	GeNyD9UFXHs
2513	8070	http://dbpedia.org/resource/Pet_Sematary_(film)	https://en.wikipedia.org/wiki/Pet_Sematary_(1989_film)	https://upload.wikimedia.org/wikipedia/en/7/75/Pet_sematary_poster.jpg	Pet Sematary (1989)	v4DESmvKdvw
2514	8071	http://dbpedia.org/resource/Pet_Sematary_Two	https://en.wikipedia.org/wiki/Pet_Sematary_Two	https://upload.wikimedia.org/wikipedia/en/b/b3/Pet_sematary_ii_ver2.jpg	Pet Sematary II (1992)	IhEcrgXF604
2515	8072	http://dbpedia.org/resource/Children_of_the_Corn_II:_The_Final_Sacrifice	https://en.wikipedia.org/wiki/Children_of_the_Corn_II:_The_Final_Sacrifice	https://upload.wikimedia.org/wikipedia/en/a/ae/ChildrenoftheCorn2.jpg	Children of the Corn II: The Final Sacrifice (1993)	pTwL1MFHSTI
2516	8073	http://dbpedia.org/resource/Children_of_the_Corn_III:_Urban_Harvest	https://en.wikipedia.org/wiki/Children_of_the_Corn_III:_Urban_Harvest	https://upload.wikimedia.org/wikipedia/en/3/34/Childrenofthecorn3.jpg	Children of the Corn III (1994)	d94lbKbNHuw
2517	8074	http://dbpedia.org/resource/Christine_(1983_film)	https://en.wikipedia.org/wiki/Christine_(1983_film)	https://upload.wikimedia.org/wikipedia/en/5/5a/ChristinePoster.jpg	Christine (1983)	9aU5l2e9YlQ
2518	8075	http://dbpedia.org/resource/Night_Shift_(film)	https://en.wikipedia.org/wiki/Night_Shift_(1982_film)	https://upload.wikimedia.org/wikipedia/en/f/fc/Night_shift.jpg	Night Shift (1982)	Hq6E7x-0YQY
2520	8076	http://dbpedia.org/resource/Airport_(1970_film)	https://en.wikipedia.org/wiki/Airport_(1970_film)	https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Airport_film.jpg/220px-Airport_film.jpg	Airport (1970)	PACKbKt8MOw
2521	8077	http://dbpedia.org/resource/Airport_1975	https://en.wikipedia.org/wiki/Airport_1975	https://upload.wikimedia.org/wikipedia/en/6/6d/Airport_nineteen_seventy_five_movie_poster.jpg	Airport 1975 (1974)	h-l3wzkCwiU
2522	8078	http://dbpedia.org/resource/Airport_'77	https://en.wikipedia.org/wiki/Airport_'77	https://upload.wikimedia.org/wikipedia/en/0/0f/Airport_77_movie_poster.jpg	Airport '77 (1977)	N6T5Nv4FR6I
2523	8079	http://dbpedia.org/resource/Rollercoaster_(1977_film)	https://en.wikipedia.org/wiki/Rollercoaster_(1977_film)	https://upload.wikimedia.org/wikipedia/en/c/cf/RollercoasterFilmPoster.jpg	Rollercoaster (1977)	mVSEQHbyL34
2524	8080	http://dbpedia.org/resource/The_Towering_Inferno	https://en.wikipedia.org/wiki/The_Towering_Inferno	https://upload.wikimedia.org/wikipedia/en/5/5c/Towering_inferno_movie_poster.jpg	Towering Inferno, The (1974)	zsRnQQpklPM
2525	8081	http://dbpedia.org/resource/Alligator_(film)	https://en.wikipedia.org/wiki/Alligator_(film)	https://upload.wikimedia.org/wikipedia/en/c/c9/Alligator_poster.jpg	Alligator (1980)	5UP0vSYE0tE
2526	8082	http://dbpedia.org/resource/Meteor_(film)	https://en.wikipedia.org/wiki/Meteor_(film)	https://upload.wikimedia.org/wikipedia/en/b/b9/Meteor_imp.jpg	Meteor (1979)	iAcNIyPCIrg
2527	8083	http://dbpedia.org/resource/Westworld	https://en.wikipedia.org/wiki/Westworld	https://upload.wikimedia.org/wikipedia/en/8/87/Westworld_Logo.jpg	Westworld (1973)	znZx1T5d68Q
2528	8084	http://dbpedia.org/resource/Logan's_Run_(film)	https://en.wikipedia.org/wiki/Logan's_Run_(film)	https://upload.wikimedia.org/wikipedia/en/d/da/Logans_run_movie_poster.jpg	Logan's Run (1976)	KijpaMtf41U
2529	8085	http://dbpedia.org/resource/Planet_of_the_Apes_(1968_film)	https://en.wikipedia.org/wiki/Planet_of_the_Apes_(1968_film)	https://upload.wikimedia.org/wikipedia/en/f/fd/PlanetoftheapesPoster.jpg	Planet of the Apes (1968)	qYFTXqmbhMg
2530	8086	http://dbpedia.org/resource/Beneath_the_Planet_of_the_Apes	https://en.wikipedia.org/wiki/Beneath_the_Planet_of_the_Apes	https://upload.wikimedia.org/wikipedia/en/6/6c/Beneath-the-Planet-of-Apes.jpg	Beneath the Planet of the Apes (1970)	uMuEnNxX1E8
2531	8087	http://dbpedia.org/resource/Battle_for_the_Planet_of_the_Apes	https://en.wikipedia.org/wiki/Battle_for_the_Planet_of_the_Apes	https://upload.wikimedia.org/wikipedia/en/3/32/Battle_for_the_planet_of_the_apes.jpg	Battle for the Planet of the Apes (1973)	K_M0nBKUurE
2532	8088	http://dbpedia.org/resource/Conquest_of_the_Planet_of_the_Apes	https://en.wikipedia.org/wiki/Conquest_of_the_Planet_of_the_Apes	https://upload.wikimedia.org/wikipedia/en/1/18/Conquest_of_the_planet_of_the_apes.jpg	Conquest of the Planet of the Apes (1972)	eau3RoxGN8E
2533	8089	http://dbpedia.org/resource/Escape_from_the_Planet_of_the_Apes	https://en.wikipedia.org/wiki/Escape_from_the_Planet_of_the_Apes	https://upload.wikimedia.org/wikipedia/en/9/9e/Escape_from_the_planet_of_the_apes.jpg	Escape from the Planet of the Apes (1971)	t4OQqg-oL2M
2534	8090	http://dbpedia.org/resource/Avalanche_(1978_film)	https://en.wikipedia.org/wiki/Avalanche_(1978_film)	https://upload.wikimedia.org/wikipedia/en/4/45/Avalanche1978_poster.jpg	Avalanche (1978)	ae1FtMhuzrU
2535	8091	http://dbpedia.org/resource/Earthquake_(film)	https://en.wikipedia.org/wiki/Earthquake_(1974_film)	https://upload.wikimedia.org/wikipedia/en/7/78/Earthquake_movie.jpg	Earthquake (1974)	yV88FanNJlU
2536	8092	http://dbpedia.org/resource/The_Concorde_..._Airport_'79	https://en.wikipedia.org/wiki/The_Concorde_..._Airport_'79	https://upload.wikimedia.org/wikipedia/en/1/18/ConcordeAirport79.jpg	Concorde: Airport '79, The (1979)	BdwoWbBduxw
2537	8093	http://dbpedia.org/resource/Beyond_the_Poseidon_Adventure	https://en.wikipedia.org/wiki/Beyond_the_Poseidon_Adventure	https://upload.wikimedia.org/wikipedia/en/5/57/Beyond_the_poseidon_adventure.jpg	Beyond the Poseidon Adventure (1979)	ELYBQJyGzHk
2538	8094	http://dbpedia.org/resource/Dancemaker	https://en.wikipedia.org/wiki/Dancemaker	https://upload.wikimedia.org/wikipedia/en/4/48/Dancemaker_film_poster.jpg	Dancemaker (1998)	tf7GQTpfpRM
2539	8095	http://dbpedia.org/resource/Analyze_This	https://en.wikipedia.org/wiki/Analyze_This	https://upload.wikimedia.org/wikipedia/en/d/d1/Analyze_this.jpg	Analyze This (1999)	ejjjWYYST1Q
2540	8096	http://dbpedia.org/resource/The_Corruptor	https://en.wikipedia.org/wiki/The_Corruptor	https://upload.wikimedia.org/wikipedia/en/9/9a/Corruptor_ver2.jpg	Corruptor, The (1999)	g-D9unnCJhY
2541	8097	http://dbpedia.org/resource/Cruel_Intentions_2	https://en.wikipedia.org/wiki/Cruel_Intentions_2	https://upload.wikimedia.org/wikipedia/en/0/0a/Cruelintentions2-2.jpg	Cruel Intentions (1999)	SCFR2vpMIQU
2542	8098	http://dbpedia.org/resource/Lock,_Stock_and_Two_Smoking_Barrels	https://en.wikipedia.org/wiki/Lock,_Stock_and_Two_Smoking_Barrels	https://upload.wikimedia.org/wikipedia/en/e/e9/Lock%2C_Stock_and_Two_Smoking_Barrels_2.jpg	Lock, Stock & Two Smoking Barrels (1998)	h6hZkvrFIj0
2543	8099	http://dbpedia.org/resource/Six_Ways_to_Sunday	https://en.wikipedia.org/wiki/Six_Ways_to_Sunday	https://upload.wikimedia.org/wikipedia/en/e/e4/Six_ways_to_sunday.jpg	Six Ways to Sunday (1997)	IlmBKkd_Yxo
2545	8100	http://dbpedia.org/resource/Relax...It's_Just_Sex	https://en.wikipedia.org/wiki/Relax...It's_Just_Sex	https://upload.wikimedia.org/wikipedia/en/5/55/Relax_it%27s_just_sex_poster.jpg	Relax... It's Just Sex (1998)	J-VYnoNKWAc
2546	8101	http://dbpedia.org/resource/The_Deep_End_of_the_Ocean_(film)	https://en.wikipedia.org/wiki/The_Deep_End_of_the_Ocean_(film)	https://upload.wikimedia.org/wikipedia/en/6/6f/DeepEndOcean.jpg	Deep End of the Ocean, The (1999)	mWa7nDm9Wdg
2548	8102	http://dbpedia.org/resource/The_Rage:_Carrie_2	https://en.wikipedia.org/wiki/The_Rage:_Carrie_2	https://upload.wikimedia.org/wikipedia/en/6/64/RageCarrie2.jpg	Rage: Carrie 2, The (1999)	mzF7iEUhVbo
2549	8103	http://dbpedia.org/resource/Wing_Commander_(film)	https://en.wikipedia.org/wiki/Wing_Commander_(film)	https://upload.wikimedia.org/wikipedia/en/e/ee/Wing_commander_post.jpg	Wing Commander (1999)	mAxG4u_rqug
2550	8104	http://dbpedia.org/resource/The_Haunting_(1963_film)	https://en.wikipedia.org/wiki/The_Haunting_(1963_film)	https://upload.wikimedia.org/wikipedia/en/b/bd/Thehaunting1963.png	Haunting, The (1963)	noW6c70Yrbs
2551	8105	http://dbpedia.org/resource/Dead_Ringers_(film)	https://en.wikipedia.org/wiki/Dead_Ringers_(film)	https://upload.wikimedia.org/wikipedia/en/5/52/Dead_ringers_poster.jpg	Dead Ringers (1988)	4yFJVqrln44
2552	8106	http://dbpedia.org/resource/My_Boyfriend's_Back	https://en.wikipedia.org/wiki/My_Boyfriend's_Back_(film)	https://upload.wikimedia.org/wikipedia/en/3/38/Boyfriend%27sback.jpg	My Boyfriend's Back (1993)	C7ZUKMWyPZs
2553	8107	http://dbpedia.org/resource/Village_of_the_Damned_(1960_film)	https://en.wikipedia.org/wiki/Village_of_the_Damned_(1960_film)	https://upload.wikimedia.org/wikipedia/en/d/d3/Villageofthedamned1960.jpg	Village of the Damned (1960)	YqlozoXVxYM
2554	8108	http://dbpedia.org/resource/Children_of_the_Damned	https://en.wikipedia.org/wiki/Children_of_the_Damned	https://upload.wikimedia.org/wikipedia/en/a/aa/Children_of_the_Damned.jpg	Children of the Damned (1963)	4pJdejSLPFc
2555	8109	http://dbpedia.org/resource/Baby_Geniuses	https://en.wikipedia.org/wiki/Baby_Geniuses	https://upload.wikimedia.org/wikipedia/en/b/be/Baby_geniuses_poster.jpg	Baby Geniuses (1999)	UYQbO20MUOE
2556	8110	http://dbpedia.org/resource/Telling_You	https://en.wikipedia.org/wiki/Telling_You	https://upload.wikimedia.org/wikipedia/en/f/f3/Poster_of_the_movie_Telling_You.jpg	Telling You (1998)	tMIExNFgLs4
2558	8111	http://dbpedia.org/resource/Forces_of_Nature	https://en.wikipedia.org/wiki/Forces_of_Nature_(1999_film)	https://upload.wikimedia.org/wikipedia/en/8/8b/ForcesOfNaturePoster.jpg	Forces of Nature (1999)	gRb5JFHpzew
2559	8112	http://dbpedia.org/resource/The_King_and_I_(1999_film)	https://en.wikipedia.org/wiki/The_King_and_I_(1999_film)	https://upload.wikimedia.org/wikipedia/en/a/a2/TheKingAndIAnimated.jpg	King and I, The (1999)	UijESPmAfFw
2560	8113	http://dbpedia.org/resource/Ravenous	https://en.wikipedia.org/wiki/Ravenous_(1999_film)	https://upload.wikimedia.org/wikipedia/en/c/c6/Ravenous_ver1.jpg	Ravenous (1999)	TqhoGTEEsuw
2561	8114	http://dbpedia.org/resource/True_Crime_(1999_film)	https://en.wikipedia.org/wiki/True_Crime_(1999_film)	https://upload.wikimedia.org/wikipedia/en/1/16/Truecrime.jpg	True Crime (1999)	THZsoBHDRfI
2562	8115	http://dbpedia.org/resource/Bandits_(1997_film)	https://en.wikipedia.org/wiki/Bandits_(1997_film)	https://upload.wikimedia.org/wikipedia/en/6/67/Bandits_1997_poster.jpg	Bandits (1997)	POafDVK98go
2565	8116	http://dbpedia.org/resource/The_King_and_I_(1956_film)	https://en.wikipedia.org/wiki/The_King_and_I_(1956_film)	https://upload.wikimedia.org/wikipedia/en/1/17/Original_movie_poster_for_the_film_The_King_and_I.jpg	King and I, The (1956)	HvbZNxZFn-g
2566	8117	http://dbpedia.org/resource/Doug's_1st_Movie	https://en.wikipedia.org/wiki/Doug's_1st_Movie	https://upload.wikimedia.org/wikipedia/en/c/c5/Doug%27s_1st_Movie_Poster.jpg	Doug's 1st Movie (1999)	b23YuMtrNE4
2567	8118	http://dbpedia.org/resource/EDtv	https://en.wikipedia.org/wiki/EDtv	https://upload.wikimedia.org/wikipedia/en/2/2e/Edtvposter.jpg	EDtv (1999)	87hvm2PSjeE
2568	8119	http://dbpedia.org/resource/The_Mod_Squad_(film)	https://en.wikipedia.org/wiki/The_Mod_Squad_(film)	https://upload.wikimedia.org/wikipedia/en/5/5e/Modsquadpost.jpg	Mod Squad, The (1999)	67cdXuWnRKs
2569	8120	http://dbpedia.org/resource/Among_Giants	https://en.wikipedia.org/wiki/Among_Giants	https://upload.wikimedia.org/wikipedia/en/4/46/Among_giants.jpg	Among Giants (1998)	K2WVviKjYXY
2570	8121	http://dbpedia.org/resource/A_Walk_on_the_Moon	https://en.wikipedia.org/wiki/A_Walk_on_the_Moon	https://upload.wikimedia.org/wikipedia/en/4/41/Walk_on_the_moon_poster.jpg	Walk on the Moon, A (1999)	wlb2pESsygo
2571	8122	https://dbpedia.org/resource/The_Matrix	https://en.wikipedia.org/wiki/The_Matrix	https://upload.wikimedia.org/wikipedia/en/c/c1/The_Matrix_Poster.jpg	Matrix, The (1999)	S6EnMVtaC3A
2572	8123	http://dbpedia.org/resource/10_Things_I_Hate_About_You	https://en.wikipedia.org/wiki/10_Things_I_Hate_About_You	https://upload.wikimedia.org/wikipedia/en/9/95/10_Things_I_Hate_About_You_film.jpg	10 Things I Hate About You (1999)	wRo7iUQMcTM
2573	8124	http://dbpedia.org/resource/Tango_(1998_film)	https://en.wikipedia.org/wiki/Tango_(1998_film)	https://upload.wikimedia.org/wikipedia/en/0/04/Tango%2C_no_me_dejes_nunca.jpg	Tango (1998)	TRe1-K8eM7M
2574	8125	http://dbpedia.org/resource/The_Out-of-Towners_(1999_film)	https://en.wikipedia.org/wiki/The_Out-of-Towners_(1999_film)	https://upload.wikimedia.org/wikipedia/en/3/39/Outoftownersmp.jpg	Out-of-Towners, The (1999)	erByzW27zEM
2577	8126	http://dbpedia.org/resource/Metro-Land_(TV_film)	https://en.wikipedia.org/wiki/Metro-Land_(TV_film)	https://m.media-amazon.com/images/M/MV5BYmQ1ZjRhYTQtODAzZS00ODdlLThkNzAtMGEzM2U0MGE5NzkyXkEyXkFqcGdeQXVyMjkyMzg4OTM@._V1_FMjpg_UX350_.jpg	Metroland (1997)	7w7EKD81aiw
2579	8127	http://dbpedia.org/resource/Following_Sean	https://en.wikipedia.org/wiki/Following_Sean	https://m.media-amazon.com/images/M/MV5BMTYzMzgxMjk4OF5BMl5BanBnXkFtZTcwMTQwMDc0MQ@@._V1_.jpg	Following (1998)	62TTN6gD2So
2580	8128	http://dbpedia.org/resource/Go_(1999_film)	https://en.wikipedia.org/wiki/Go_(1999_film)	https://upload.wikimedia.org/wikipedia/en/a/a8/Go_1999_film.jpg	Go (1999)	0KTWEFpDOis
2581	8129	http://dbpedia.org/resource/Never_Been_Kissed	https://en.wikipedia.org/wiki/Never_Been_Kissed	https://upload.wikimedia.org/wikipedia/en/6/6f/Never_Been_Kissed_film_poster.jpg	Never Been Kissed (1999)	d97O5zOBwcw
2583	8130	http://dbpedia.org/resource/Cookie's_Fortune	https://en.wikipedia.org/wiki/Cookie's_Fortune	https://upload.wikimedia.org/wikipedia/en/7/79/Cookies_fortune.jpg	Cookie's Fortune (1999)	JnNusV9_2N8
2584	8131	http://dbpedia.org/resource/Foolish_(film)	https://en.wikipedia.org/wiki/Foolish_(film)	https://upload.wikimedia.org/wikipedia/en/7/73/Foolish_movie.jpg	Foolish (1999)	QfejI2Ojkqk
